#{"t_start": 1763982340.5143952, "env_id": "None"}
r,l,t
1.911774,24,78.175936
2.127818,24,78.486668
1.321025,24,78.52879
2.929274,24,78.567831
2.339716,24,78.605738
2.644387,24,78.642214
2.437329,24,78.92661
1.900824,24,78.960672
2.585094,24,78.991753
0.711234,24,79.026674
4.030252,24,79.068723
2.941118,24,79.376671
1.911638,24,79.416847
2.414773,24,79.44769
2.392515,24,79.476624
1.063239,24,79.534851
2.113235,24,79.576691
2.006669,24,79.976734
1.382024,24,80.018049
3.451315,24,80.054541
2.354499,24,80.086648
2.453638,24,80.118922
2.742314,24,80.445844
2.220745,24,80.476841
3.519073,24,80.50742
1.936374,24,80.546692
3.542866,24,80.591809
1.049954,24,80.916895
2.995239,24,80.958767
3.140465,24,80.996675
2.131898,24,81.041899
0.899179,24,81.086534
1.626279,24,81.126687
2.485538,24,81.425756
1.239831,24,81.459739
1.759322,24,81.50053
2.340319,24,81.547457
2.137432,24,81.585979
2.443399,24,81.892743
2.008454,24,81.936649
2.174235,24,81.993665
2.384888,24,82.032462
1.386632,24,82.059671
1.749255,24,82.366892
2.411431,24,82.406633
2.383493,24,82.444887
1.578596,24,82.476626
2.662701,24,82.506663
1.627901,24,82.546826
2.219362,24,82.86471
3.974444,24,82.891712
1.370019,24,82.926639
2.714508,24,82.961196
0.909114,24,82.996633
2.07765,24,83.325105
2.753924,24,83.365632
1.83947,24,83.40715
1.670674,24,83.450505
2.998134,24,83.486646
3.607243,24,83.856664
3.459137,24,83.895272
2.206657,24,83.936628
2.19477,24,83.979728
2.883367,24,84.025529
1.313918,24,84.066913
1.65868,24,84.386624
1.936749,24,84.419767
2.489426,24,84.456658
2.848778,24,84.486658
1.911949,24,84.51687
2.789554,24,84.826921
1.610953,24,84.866838
2.354386,24,84.906672
3.640721,24,84.936678
2.474589,24,84.97666
3.227302,24,85.275975
2.140468,24,85.314438
2.115082,24,85.364644
3.177981,24,85.404749
2.502344,24,85.436669
2.446552,24,85.476666
3.004593,24,85.826743
2.600012,24,85.876722
1.273538,24,85.927485
1.681554,24,85.956654
3.003639,24,85.99888
1.931746,24,86.318312
1.866327,24,86.356676
2.092699,24,86.405993
3.291144,24,86.445428
2.072182,24,86.476691
2.967948,24,86.854864
2.65947,24,86.900061
1.155537,24,86.957573
2.598459,24,87.009234
0.403198,24,87.059657
2.912838,24,87.110755
3.950514,24,87.500028
4.073584,24,87.541435
1.094323,24,87.591719
3.367587,24,87.650198
2.140177,24,87.701307
2.315227,24,88.168734
1.205953,24,88.23536
0.551301,24,88.293086
2.607799,24,88.346678
2.143422,24,88.388712
1.291061,24,88.676646
1.353474,24,88.716445
2.716754,24,88.746768
2.804131,24,88.78666
3.046836,24,88.816739
1.800689,24,88.852928
2.601062,24,89.142762
2.57935,24,89.176663
2.162984,24,89.216719
3.8744,24,89.246638
2.427948,24,89.286666
1.775508,24,89.605041
2.511312,24,89.642517
2.095162,24,89.666775
2.617209,24,89.706666
1.68622,24,89.744808
1.79183,24,90.078094
3.350718,24,90.11666
2.892345,24,90.146684
3.409431,24,90.186643
1.356221,24,90.217404
2.753524,24,90.256636
0.398339,24,90.576667
1.609777,24,90.608947
0.910979,24,90.646664
4.663839,24,90.677281
2.213196,24,90.714713
1.594373,24,91.033269
2.687259,24,91.056633
2.647911,24,91.099958
4.081142,24,91.13172
1.436968,24,91.156662
3.341963,24,91.517422
1.5494,24,91.546668
1.84957,24,91.595386
2.267174,24,91.642823
2.783417,24,91.676854
2.992183,24,91.724761
2.052001,24,92.006683
2.965512,24,92.046659
2.841821,24,92.086666
2.512861,24,92.11784
1.987623,24,92.155668
3.391147,24,92.467314
2.740275,24,92.496806
1.413749,24,92.533166
3.173413,24,92.570919
2.597315,24,92.608266
2.340714,24,92.919066
2.374375,24,92.954446
2.191173,24,92.985715
4.823144,24,93.017198
1.830317,24,93.050617
2.315198,24,93.43641
1.783893,24,93.837291
1.979295,24,93.867946
1.782758,24,93.899278
4.118089,24,93.93716
4.310961,24,93.978512
1.41984,24,94.274574
1.735324,24,94.305035
1.937454,24,94.345734
1.093116,24,94.377185
3.323605,24,94.407189
3.35275,24,94.699849
1.858737,24,94.726662
1.252052,24,94.765431
1.9965,24,94.79667
2.767058,24,94.835636
2.985681,24,94.867942
1.709833,24,95.164806
1.345628,24,95.197254
0.700877,24,95.236666
2.734903,24,95.276702
1.557592,24,95.317762
2.230615,24,95.62912
2.276453,24,95.682276
2.267587,24,95.726689
1.628468,24,95.765796
1.092654,24,95.798465
1.376919,24,96.106698
1.910269,24,96.146708
1.492226,24,96.188239
2.550099,24,96.225824
2.45615,24,96.275919
2.296701,24,96.318403
1.463958,24,96.666763
2.827259,24,96.706675
2.219712,24,96.742733
