#{"t_start": 1763985540.5008078, "env_id": "None"}
r,l,t
0.695142,24,55.655861
-0.999009,24,55.765477
-0.401156,24,55.870478
2.374428,24,55.973547
1.790644,24,56.081681
-0.58519,24,56.166786
0.428586,24,56.282319
1.301772,24,56.366607
0.819181,24,56.467061
1.768101,24,56.556467
-1.311802,24,56.656383
0.484217,24,56.756433
-1.296767,24,56.838134
1.676442,24,56.945502
-0.295804,24,57.026791
-0.501357,24,57.115769
0.854883,24,57.224243
2.546709,24,57.306402
1.509109,24,57.415894
0.047774,24,57.506309
0.013007,24,57.598306
-0.843004,24,57.697394
-0.707588,24,57.784698
0.147277,24,57.890444
0.583154,24,57.988312
1.611729,24,58.076404
1.819295,24,58.186405
2.970863,24,58.276479
2.755477,24,58.381638
1.05879,24,58.456986
-0.128364,24,58.545521
0.758468,24,58.626586
1.246608,24,58.716707
2.280751,24,58.82687
0.980988,24,58.918423
1.9363,24,59.016426
0.238492,24,59.124155
-0.932174,24,59.219379
2.283371,24,59.324378
1.407639,24,59.41439
-0.352573,24,59.516414
-0.623273,24,59.626526
2.81256,24,59.726594
2.90218,24,59.836449
-0.16248,24,59.926426
1.672507,24,60.0224
1.503799,24,60.136956
-1.654468,24,60.234677
1.709173,24,60.33463
0.141717,24,60.425389
-0.870791,24,60.516416
0.156404,24,60.626426
1.036669,24,60.716462
2.551908,24,60.819377
1.427956,24,60.898191
-0.759726,24,60.99711
-1.485567,24,61.101312
0.344273,24,61.186461
-0.329141,24,61.28646
-0.342856,24,61.384709
-0.651732,24,61.466474
0.975438,24,61.564974
0.97905,24,61.662561
1.313445,24,61.749075
0.681702,24,61.829532
-1.01496,24,61.905438
0.959968,24,62.008036
2.482462,24,62.096625
1.197168,24,62.19748
0.611401,24,62.2854
2.461985,24,62.376488
-0.470804,24,62.47702
0.524103,24,62.559023
0.175794,24,62.654406
-0.460298,24,62.736451
-1.106831,24,62.827443
0.216459,24,62.935422
0.263389,24,63.024457
1.851633,24,63.11568
-0.923082,24,63.206393
1.02841,24,63.296397
1.599121,24,63.404151
1.300897,24,63.486447
0.637033,24,63.590246
3.22384,24,63.69252
0.433002,24,63.858408
-1.910482,24,63.959178
3.143305,24,64.056414
1.704516,24,64.166511
2.182323,24,64.257262
-0.002929,24,64.348089
1.48172,24,64.460277
1.500405,24,64.551058
-0.822449,24,64.656422
0.657915,24,64.736401
2.898609,24,64.839351
-0.19217,24,64.926477
1.226927,24,65.015391
3.24808,24,65.125498
-0.141029,24,65.215478
-0.532763,24,65.306618
1.27321,24,65.41686
2.232388,24,65.497623
0.716542,24,65.599916
1.432336,24,65.676442
0.92316,24,65.774431
1.317006,24,65.876499
-0.217619,24,65.978781
1.964151,24,66.086236
-1.169233,24,66.176384
0.519275,24,66.256417
2.95588,24,66.366204
1.862884,24,66.483143
0.296282,24,66.585769
0.730902,24,66.687094
1.443184,24,66.786902
-0.747342,24,66.884419
0.974305,24,66.976454
0.490974,24,67.076498
1.498381,24,67.16674
1.059977,24,67.264627
-0.405604,24,67.366487
1.187265,24,67.467363
-0.177558,24,67.565702
-0.087057,24,67.656415
-1.687634,24,67.755628
1.837895,24,67.866732
1.624672,24,67.966516
2.681247,24,68.066828
-0.11779,24,68.166881
1.36286,24,68.266396
0.792217,24,68.370153
0.821411,24,68.447452
1.69171,24,68.546503
1.461518,24,68.639062
0.665985,24,68.736462
-0.06273,24,68.827425
2.182297,24,68.926559
1.340476,24,69.03541
-0.672473,24,69.115698
0.116438,24,69.21031
-0.937994,24,69.314216
2.218063,24,69.407444
-0.861193,24,69.50648
0.228647,24,69.57918
1.23035,24,69.666474
0.688441,24,69.776416
2.449609,24,69.856487
3.486988,24,69.966836
1.840817,24,70.046489
2.15155,24,70.1264
1.488228,24,70.234325
1.979804,24,70.315713
1.101976,24,70.406601
0.97895,24,70.495453
-0.288301,24,70.584503
-0.338963,24,70.684302
0.00315,24,70.754446
-1.384111,24,70.856493
-2.123958,24,70.936837
0.00627,24,71.026581
1.10901,24,71.133523
0.79002,24,71.216455
1.844039,24,71.326457
1.109841,24,71.39644
0.048446,24,71.490698
1.458735,24,71.597442
-0.957722,24,71.697765
1.932929,24,71.794451
-0.463395,24,71.876596
1.290494,24,71.976457
0.120955,24,72.076444
-0.575327,24,72.166072
2.01182,24,72.256462
1.094878,24,72.356407
1.360819,24,72.441028
0.808107,24,72.536462
2.192634,24,72.616444
1.500676,24,72.72012
0.394467,24,72.807505
2.377777,24,72.886846
1.814891,24,72.996461
1.353528,24,73.076411
2.472594,24,73.18574
1.101904,24,73.279437
2.54754,24,73.365736
1.658173,24,73.475407
2.940833,24,73.550653
0.395294,24,73.656425
0.92105,24,73.754549
1.1027,24,73.845506
-0.028689,24,73.93643
1.5805,24,74.026498
0.740793,24,74.126545
1.326013,24,74.216494
1.58212,24,74.296464
0.627586,24,74.386801
2.484566,24,74.474581
1.063207,24,74.566527
-0.860157,24,74.656466
1.504089,24,74.746501
-0.024494,24,74.846462
-1.688825,24,74.93748
1.143513,24,75.044394
0.612711,24,75.136466
1.764652,24,75.216489
2.581417,24,75.322933
1.710253,24,75.406564
-0.050086,24,75.498811
-0.823695,24,75.586859
1.462355,24,75.676484
2.665519,24,75.785786
1.400517,24,75.876396
1.711713,24,75.987483
1.730575,24,76.08004
2.530529,24,76.166726
0.689516,24,76.265689
0.524354,24,76.357126
2.490555,24,76.464715
2.158447,24,76.546505
-0.073969,24,76.666549
-0.189648,24,76.766677
0.980326,24,76.867367
1.171207,24,76.965613
-0.045715,24,77.056461
1.635697,24,77.146822
-1.210416,24,77.246822
-0.264162,24,77.335412
0.206295,24,77.436486
2.600005,24,77.517186
3.135224,24,77.616785
3.967352,24,77.716654
2.044749,24,77.816454
1.190883,24,77.91576
-0.739361,24,78.012036
-0.990225,24,78.096436
1.116141,24,78.194722
1.580391,24,78.285723
2.63941,24,78.376496
-0.061914,24,78.465711
-1.275545,24,78.556495
3.12206,24,78.66691
1.013672,24,78.766534
1.454531,24,78.855348
-0.493117,24,78.949936
-1.71766,24,79.026506
1.654526,24,79.126418
1.24414,24,79.21642
0.310002,24,79.315769
1.81629,24,79.406836
-0.358475,24,79.486421
1.293912,24,79.576412
0.995624,24,79.66247
1.749272,24,79.797462
1.135004,24,79.897393
2.498811,24,79.986937
1.961406,24,80.097389
-0.701336,24,80.195445
-0.269693,24,80.295449
-0.733219,24,80.376448
1.968645,24,80.466446
0.319797,24,80.564652
1.450343,24,80.65547
1.6604,24,80.757659
1.237558,24,80.836405
2.451808,24,80.916384
-0.015998,24,80.997898
0.296386,24,81.05841
1.912403,24,81.131415
1.2946,24,81.197387
2.480661,24,81.273067
0.428514,24,81.347506
1.683126,24,81.417171
1.557215,24,81.487914
0.097477,24,81.558459
1.909098,24,81.628252
2.357456,24,81.699413
2.616407,24,81.801426
0.906784,24,81.871331
3.207212,24,81.940849
1.640293,24,82.00944
2.100725,24,82.09616
-1.030364,24,82.166404
-0.610093,24,82.299297
0.989594,24,82.376614
1.605073,24,82.466604
0.81181,24,82.57494
0.190693,24,82.667286
1.7888,24,82.777749
1.71637,24,82.86854
2.384958,24,82.961709
1.28768,24,83.066716
1.510733,24,83.156492
1.535848,24,83.262535
1.478015,24,83.355541
1.316542,24,83.447901
2.073567,24,83.555469
1.022329,24,83.646414
-0.296776,24,83.745686
0.720129,24,83.826614
3.34995,24,83.924641
1.503587,24,84.016465
2.253121,24,84.106593
-1.020369,24,84.206534
-0.36673,24,84.306484
0.753985,24,84.396689
-1.009441,24,84.496703
1.147525,24,84.586463
2.546544,24,84.685425
2.102435,24,84.770365
2.645625,24,84.856477
0.795107,24,84.946511
0.364136,24,85.046511
-0.165763,24,85.156736
1.591068,24,85.255362
-0.543282,24,85.343768
2.452763,24,85.426593
-1.577127,24,85.52653
1.619443,24,85.626621
